"Case Number","Description","Date, Time","Weekday","Time","Crime Type","Police Beat","Zip Code","Address","Latitude","Longitude","Accuracy","URL"
156033713,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 09:59:00",Wednesday,"09:59",THEFT,,,,37.79694,-122.429575,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364869"
150128168,"POSSESSION OF NARCOTICS PARAPHERNALIA (ARREST, BOOKED)","2015-02-11 09:25:00",Wednesday,"09:25",NARCOTICS,,,,37.775421,-122.403405,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Narcotics/9364870"
156038127,"LOST PROPERTY, GRAND THEFT","2015-02-11 09:00:00",Wednesday,"09:00",THEFT,,,,37.786307,-122.405295,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364873"
156038127,"GRAND THEFT OF PROPERTY","2015-02-11 09:00:00",Wednesday,"09:00",THEFT,,,,37.786307,-122.405295,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364872"
150140485,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY","2015-02-11 09:00:00",Wednesday,"09:00",BURGLARY,,,,37.763431,-122.460968,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Burglary/9364871"
150129978,"BURGLARY, UNLAWFUL ENTRY","2015-02-11 08:45:00",Wednesday,"08:45",BURGLARY,,,,37.791805,-122.425165,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Burglary/9364875"
150129978,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY","2015-02-11 08:45:00",Wednesday,"08:45",BURGLARY,,,,37.791805,-122.425165,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Burglary/9364874"
150144277,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY","2015-02-11 08:30:00",Wednesday,"08:30",BURGLARY,,,,37.732381,-122.378268,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Burglary/9364876"
150128663,"THREATS AGAINST LIFE","2015-02-11 08:26:00",Wednesday,"08:26","SIMPLE ASSAULT",,,,37.734015,-122.390972,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Simple_Assault/9364877"
150130204,"STOLEN AUTOMOBILE (JUVENILE BOOKED)","2015-02-11 08:00:00",Wednesday,"08:00","VEHICLE THEFT",,,,37.809671,-122.365565,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Vehicle_Theft/9364879"
150134585,"STOLEN AUTOMOBILE","2015-02-11 08:00:00",Wednesday,"08:00","VEHICLE THEFT",,,,37.793558,-122.433092,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Vehicle_Theft/9364878"
150129677,"PETTY THEFT BICYCLE","2015-02-11 07:50:00",Wednesday,"07:50",THEFT,,,,37.756486,-122.406539,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364880"
150129677,"BURGLARY, UNLAWFUL ENTRY","2015-02-11 07:50:00",Wednesday,"07:50",BURGLARY,,,,37.756486,-122.406539,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Burglary/9364881"
150127966,"MAINTAINING A PUBLIC NUISANCE (ARREST, BOOKED)","2015-02-11 07:49:00",Wednesday,"07:49","DISTURBING THE PEACE",,,,37.766603,-122.450736,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Disturbing_The_Peace/9364882"
150128011,"POSSESSION OF MARIJUANA FOR SALES (ARREST, BOOKED)","2015-02-11 07:47:00",Wednesday,"07:47",NARCOTICS,,,,37.780904,-122.411979,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Narcotics/9364883"
150128033,"POSSESSION OF METH-AMPHETAMINE (ARREST, BOOKED)","2015-02-11 07:42:00",Wednesday,"07:42",NARCOTICS,,,,37.764229,-122.41952,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Narcotics/9364886"
150128033,"POSSESSION OF HEROIN (ARREST, BOOKED)","2015-02-11 07:42:00",Wednesday,"07:42",NARCOTICS,,,,37.764229,-122.41952,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Narcotics/9364885"
150128033,"POSSESSION OF BASE/ROCK COCAINE (ARREST, BOOKED)","2015-02-11 07:42:00",Wednesday,"07:42",NARCOTICS,,,,37.764229,-122.41952,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Narcotics/9364884"
150128099,"POSSESSION OF METH-AMPHETAMINE FOR SALE","2015-02-11 07:32:00",Wednesday,"07:32",NARCOTICS,,,,37.776093,-122.428739,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Narcotics/9364888"
150128099,"MAINTAINING PREMISE WHERE NARCOTICS ARE SOLD/USED","2015-02-11 07:32:00",Wednesday,"07:32",NARCOTICS,,,,37.776093,-122.428739,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Narcotics/9364887"
156032709,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","2015-02-11 07:15:00",Wednesday,"07:15",VANDALISM,,,,37.74666,-122.449445,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Vandalism/9364890"
156033575,"GRAND THEFT FROM UNLOCKED AUTO","2015-02-11 07:15:00",Wednesday,"07:15",THEFT,,,,37.802374,-122.4315,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364889"
150127950,"MALICIOUS MISCHIEF, BREAKING WINDOWS","2015-02-11 07:02:00",Wednesday,"07:02",VANDALISM,,,,37.781413,-122.458316,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Vandalism/9364891"
150129906,"PETTY THEFT BICYCLE","2015-02-11 07:00:00",Wednesday,"07:00",THEFT,,,,37.756361,-122.4916,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364892"
150128049,"PETTY THEFT FROM LOCKED AUTO","2015-02-11 05:30:00",Wednesday,"05:30",THEFT,,,,37.751786,-122.40521,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364893"
150127869,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY","2015-02-11 04:59:00",Wednesday,"04:59",BURGLARY,,,,37.774241,-122.421615,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Burglary/9364894"
150127784,"POSSESSION OF METH-AMPHETAMINE","2015-02-11 04:00:00",Wednesday,"04:00",NARCOTICS,,,,37.725971,-122.433744,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Narcotics/9364896"
150127831,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY","2015-02-11 04:00:00",Wednesday,"04:00",BURGLARY,,,,37.790389,-122.414939,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Burglary/9364897"
150132959,"ARSON OF A VEHICLE","2015-02-11 04:00:00",Wednesday,"04:00",ARSON,,,,37.780097,-122.396308,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Arson/9364895"
156045263,"GRAND THEFT FROM UNLOCKED AUTO","2015-02-11 03:46:00",Wednesday,"03:46",THEFT,,,,37.74459,-122.3995,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364898"
150127790,"GRAND THEFT FROM UNLOCKED AUTO","2015-02-11 03:38:00",Wednesday,"03:38",THEFT,,,,37.768273,-122.419983,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364899"
150127740,"GRAND THEFT FROM PERSON","2015-02-11 03:15:00",Wednesday,"03:15",THEFT,,,,37.787037,-122.418274,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364900"
150127671,"THREATS AGAINST LIFE (ARREST, BOOKED)","2015-02-11 02:44:00",Wednesday,"02:44","SIMPLE ASSAULT",,,,37.783386,-122.409854,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Simple_Assault/9364901"
150127693,"UNDER INFLUENCE OF DRUGS IN A PUBLIC PLACE","2015-02-11 02:33:00",Wednesday,"02:33",NARCOTICS,,,,37.760801,-122.435563,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Narcotics/9364903"
150127693,"POSSESSION OF METH-AMPHETAMINE","2015-02-11 02:33:00",Wednesday,"02:33",NARCOTICS,,,,37.760801,-122.435563,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Narcotics/9364902"
156033779,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 02:17:00",Wednesday,"02:17",THEFT,,,,37.78774,-122.435294,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364904"
156032743,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 02:15:00",Wednesday,"02:15",THEFT,,,,37.786601,-122.436749,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364905"
150127687,"INFLICT INJURY ON COHABITEE","2015-02-11 02:00:00",Wednesday,"02:00","SIMPLE ASSAULT",,,,37.77265,-122.502535,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Simple_Assault/9364906"
156061043,"GRAND THEFT FROM UNLOCKED AUTO","2015-02-11 01:31:00",Wednesday,"01:31",THEFT,,,,37.724865,-122.430881,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364907"
150127712,"ROBBERY, ARMED WITH A DANGEROUS WEAPON","2015-02-11 01:30:00",Wednesday,"01:30",ROBBERY,,,,37.786988,-122.4107,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Robbery/9364908"
150127637,"ROBBERY ON THE STREET, STRONGARM","2015-02-11 01:26:00",Wednesday,"01:26",ROBBERY,,,,37.783992,-122.408068,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Robbery/9364909"
150127615,"UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE","2015-02-11 00:58:00",Wednesday,"00:58",ALCOHOL,,,,37.765012,-122.46524,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Alcohol/9364910"
150147607,"GRAND THEFT FROM LOCKED AUTO","2015-02-11 00:30:00",Wednesday,"00:30",THEFT,,,,37.794648,-122.404904,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364911"
150127546,"POSSESSION OF MARIJUANA (JUVENILE BOOKED)","2015-02-11 00:25:00",Wednesday,"00:25",NARCOTICS,,,,37.803133,-122.418612,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Narcotics/9364913"
150127546,"POSSESSION OF CONTROLLED SUBSTANCE (JUVENILE BOOKED)","2015-02-11 00:25:00",Wednesday,"00:25",NARCOTICS,,,,37.803133,-122.418612,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Narcotics/9364912"
150127546,"BURGLARY, VEHICLE (ARREST MADE) (JUVENILE BOOKED)","2015-02-11 00:25:00",Wednesday,"00:25",BURGLARY,,,,37.803133,-122.418612,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Burglary/9364914"
150127483,"INFLICT INJURY ON COHABITEE","2015-02-11 00:13:00",Wednesday,"00:13","SIMPLE ASSAULT",,,,37.794428,-122.401406,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Simple_Assault/9364915"
150127483,"ROBBERY ON THE STREET, STRONGARM","2015-02-11 00:13:00",Wednesday,"00:13",ROBBERY,,,,37.794428,-122.401406,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Robbery/9364916"
150127518,"POSSESSION OF METH-AMPHETAMINE (ARREST, BOOKED)","2015-02-11 00:11:00",Wednesday,"00:11",NARCOTICS,,,,37.763963,-122.424028,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Narcotics/9364918"
150127518,"POSSESSION OF NARCOTICS PARAPHERNALIA (ARREST, BOOKED)","2015-02-11 00:11:00",Wednesday,"00:11",NARCOTICS,,,,37.763963,-122.424028,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Narcotics/9364917"
156037981,"GRAND THEFT OF PROPERTY","2015-02-11 00:01:00",Wednesday,"00:01",THEFT,,,,37.744244,-122.431179,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364921"
156052575,"GRAND THEFT FROM UNLOCKED AUTO","2015-02-11 00:01:00",Wednesday,"00:01",THEFT,,,,37.772914,-122.415232,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Theft/9364920"
150128312,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY","2015-02-11 00:01:00",Wednesday,"00:01",BURGLARY,,,,37.77263,-122.452597,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-11/Burglary/9364919"
150127502,"MALICIOUS MISCHIEF, BREAKING WINDOWS","2015-02-10 23:45:00",Tuesday,"23:45",VANDALISM,,,,37.780809,-122.397462,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Vandalism/9364474"
150127502,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY","2015-02-10 23:45:00",Tuesday,"23:45",BURGLARY,,,,37.780809,-122.397462,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Burglary/9364473"
150127455,"INFLICT INJURY ON COHABITEE","2015-02-10 23:00:00",Tuesday,"23:00","SIMPLE ASSAULT",,,,37.727208,-122.400756,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Simple_Assault/9364475"
150127364,BATTERY,"2015-02-10 22:50:00",Tuesday,"22:50","SIMPLE ASSAULT",,,,37.777494,-122.416294,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Simple_Assault/9364476"
150127336,"BATTERY (ARREST, BOOKED)","2015-02-10 22:30:00",Tuesday,"22:30","SIMPLE ASSAULT",,,,37.741928,-122.499804,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Simple_Assault/9364477"
150128550,"BURGLARY, UNLAWFUL ENTRY","2015-02-10 22:30:00",Tuesday,"22:30",BURGLARY,,,,37.787382,-122.396478,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Burglary/9364478"
150127314,"SHOOTING INTO INHABITED DWELLING OR OCCUPIED VEHICLE","2015-02-10 22:24:00",Tuesday,"22:24","SIMPLE ASSAULT",,,,37.757237,-122.395892,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Simple_Assault/9364479"
150127289,BATTERY,"2015-02-10 22:11:00",Tuesday,"22:11","SIMPLE ASSAULT",,,,37.783707,-122.408595,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Simple_Assault/9364480"
150127251,"PETTY THEFT FROM UNLOCKED AUTO","2015-02-10 22:05:00",Tuesday,"22:05",THEFT,,,,37.760947,-122.448297,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364482"
150127251,"BURGLARY OF RESIDENCE, ATTEMPTED FORCIBLE ENTRY","2015-02-10 22:05:00",Tuesday,"22:05",BURGLARY,,,,37.760947,-122.448297,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Burglary/9364481"
150128243,"STOLEN AUTOMOBILE","2015-02-10 22:00:00",Tuesday,"22:00","VEHICLE THEFT",,,,37.755998,-122.409436,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Vehicle_Theft/9364489"
150128130,"STOLEN AUTOMOBILE","2015-02-10 22:00:00",Tuesday,"22:00","VEHICLE THEFT",,,,37.788488,-122.421949,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Vehicle_Theft/9364484"
150127756,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","2015-02-10 22:00:00",Tuesday,"22:00",VANDALISM,,,,37.719999,-122.475914,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Vandalism/9364492"
150127706,"GRAND THEFT PICKPOCKET","2015-02-10 22:00:00",Tuesday,"22:00",THEFT,,,,37.760801,-122.435563,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364490"
150131042,"GRAND THEFT FROM A BUILDING","2015-02-10 22:00:00",Tuesday,"22:00",THEFT,,,,37.785481,-122.421204,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364488"
150129019,"GRAND THEFT FROM PERSON","2015-02-10 22:00:00",Tuesday,"22:00",THEFT,,,,37.775421,-122.403405,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364487"
150127756,"GRAND THEFT FROM LOCKED AUTO","2015-02-10 22:00:00",Tuesday,"22:00",THEFT,,,,37.719999,-122.475914,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364486"
156033569,"GRAND THEFT FROM LOCKED AUTO","2015-02-10 22:00:00",Tuesday,"22:00",THEFT,,,,37.792633,-122.426159,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364485"
156035173,"GRAND THEFT FROM LOCKED AUTO","2015-02-10 22:00:00",Tuesday,"22:00",THEFT,,,,37.780057,-122.408674,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364483"
150128271,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY","2015-02-10 22:00:00",Tuesday,"22:00",BURGLARY,,,,37.789405,-122.444965,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Burglary/9364491"
156039131,"PETTY THEFT OF PROPERTY","2015-02-10 21:50:00",Tuesday,"21:50",THEFT,,,,37.77627,-122.417258,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364493"
150127847,"PETTY THEFT FROM UNLOCKED AUTO","2015-02-10 21:45:00",Tuesday,"21:45",THEFT,,,,37.782951,-122.413259,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364494"
156046001,"GRAND THEFT FROM LOCKED AUTO","2015-02-10 21:30:00",Tuesday,"21:30",THEFT,,,,37.782457,-122.392845,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364498"
150127267,"PETTY THEFT FROM UNLOCKED AUTO","2015-02-10 21:30:00",Tuesday,"21:30",THEFT,,,,37.789368,-122.414555,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364497"
156033553,"GRAND THEFT FROM LOCKED AUTO","2015-02-10 21:30:00",Tuesday,"21:30",THEFT,,,,37.778957,-122.421713,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364496"
150128469,"ROBBERY ON THE STREET WITH A DANGEROUS WEAPON","2015-02-10 21:30:00",Tuesday,"21:30",ROBBERY,,,,37.780977,-122.41698,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Robbery/9364495"
156031529,"GRAND THEFT FROM LOCKED AUTO","2015-02-10 21:20:00",Tuesday,"21:20",THEFT,,,,37.778469,-122.513642,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364499"
150127126,"SALE OF CONTROLLED SUBSTANCE (ARREST, BOOKED)","2015-02-10 21:09:00",Tuesday,"21:09",NARCOTICS,,,,37.782793,-122.414056,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Narcotics/9364501"
150127126,"POSSESSION OF CONTROLLED SUBSTANCE FOR SALE (ARREST, BOOKED)","2015-02-10 21:09:00",Tuesday,"21:09",NARCOTICS,,,,37.782793,-122.414056,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Narcotics/9364500"
150133628,"STOLEN AND RECOVERED VEHICLE","2015-02-10 21:00:00",Tuesday,"21:00","VEHICLE THEFT",,,,37.708469,-122.442698,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Vehicle_Theft/9364506"
150133628,"STOLEN AUTOMOBILE","2015-02-10 21:00:00",Tuesday,"21:00","VEHICLE THEFT",,,,37.708469,-122.442698,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Vehicle_Theft/9364502"
156066946,"PETTY THEFT OF PROPERTY","2015-02-10 21:00:00",Tuesday,"21:00",THEFT,,,,37.783288,-122.408954,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364505"
150128209,"GRAND THEFT FROM LOCKED AUTO","2015-02-10 21:00:00",Tuesday,"21:00",THEFT,,,,37.759269,-122.428232,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364504"
150128691,"ATTEMPTED THEFT FROM LOCKED VEHICLE","2015-02-10 21:00:00",Tuesday,"21:00",THEFT,,,,37.784854,-122.463483,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364503"
150127110,"POSSESSION OF NARCOTICS PARAPHERNALIA","2015-02-10 20:52:00",Tuesday,"20:52",NARCOTICS,,,,37.773097,-122.492762,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Narcotics/9364507"
156032862,"GRAND THEFT FROM UNLOCKED AUTO","2015-02-10 20:45:00",Tuesday,"20:45",THEFT,,,,37.724006,-122.456312,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364508"
150128986,"STOLEN AUTOMOBILE","2015-02-10 20:30:00",Tuesday,"20:30","VEHICLE THEFT",,,,37.71321,-122.448108,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Vehicle_Theft/9364509"
156035151,"GRAND THEFT FROM LOCKED AUTO","2015-02-10 20:30:00",Tuesday,"20:30",THEFT,,,,37.792518,-122.391004,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364510"
156037555,"GRAND THEFT FROM LOCKED AUTO","2015-02-10 20:15:00",Tuesday,"20:15",THEFT,,,,37.770913,-122.410541,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364511"
150127897,"STOLEN AUTOMOBILE","2015-02-10 20:00:00",Tuesday,"20:00","VEHICLE THEFT",,,,37.753085,-122.417499,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Vehicle_Theft/9364514"
150127449,"GRAND THEFT FROM LOCKED AUTO","2015-02-10 20:00:00",Tuesday,"20:00",THEFT,,,,37.768705,-122.401966,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364517"
150130094,"PETTY THEFT FROM A BUILDING","2015-02-10 20:00:00",Tuesday,"20:00",THEFT,,,,37.788905,-122.401655,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364516"
156038149,"PETTY THEFT OF PROPERTY","2015-02-10 20:00:00",Tuesday,"20:00",THEFT,,,,37.783288,-122.408954,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364515"
150127057,"GRAND THEFT FROM PERSON","2015-02-10 20:00:00",Tuesday,"20:00",THEFT,,,,37.791017,-122.399152,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364513"
150128005,"GRAND THEFT PICKPOCKET","2015-02-10 20:00:00",Tuesday,"20:00",THEFT,,,,37.784568,-122.431207,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364512"
156038531,"GRAND THEFT FROM LOCKED AUTO","2015-02-10 19:35:00",Tuesday,"19:35",THEFT,,,,37.787103,-122.388007,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364519"
150130549,"GRAND THEFT FROM LOCKED AUTO","2015-02-10 19:35:00",Tuesday,"19:35",THEFT,,,,37.756903,-122.420183,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364518"
150127427,"GRAND THEFT FROM LOCKED AUTO","2015-02-10 19:30:00",Tuesday,"19:30",THEFT,,,,37.784348,-122.409313,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364524"
156035145,"GRAND THEFT FROM UNLOCKED AUTO","2015-02-10 19:30:00",Tuesday,"19:30",THEFT,,,,37.770348,-122.409739,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364522"
156032680,"GRAND THEFT FROM LOCKED AUTO","2015-02-10 19:30:00",Tuesday,"19:30",THEFT,,,,37.759939,-122.450174,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364521"
156033058,"GRAND THEFT OF PROPERTY","2015-02-10 19:30:00",Tuesday,"19:30",THEFT,,,,37.799169,-122.412141,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364520"
150126899,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP","2015-02-10 19:30:00",Tuesday,"19:30","SIMPLE ASSAULT",,,,37.742703,-122.387927,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Simple_Assault/9364523"
150126877,"PETTY THEFT FROM LOCKED AUTO","2015-02-10 19:15:00",Tuesday,"19:15",THEFT,,,,37.780382,-122.481003,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364525"
150126833,"MALICIOUS MISCHIEF, VANDALISM (ARREST, BOOKED)","2015-02-10 19:09:00",Tuesday,"19:09",VANDALISM,,,,37.78445,-122.416075,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Vandalism/9364526"
156031397,"GRAND THEFT FROM LOCKED AUTO","2015-02-10 19:07:00",Tuesday,"19:07",THEFT,,,,37.775073,-122.511294,Unknown,"http://sanfrancisco.crimespotting.org/crime/2015-02-10/Theft/9364527"
